ct_id_10,name,total_pop,pop_den,sex_ratio,age_u18,age1834,age3564,age_o65,for_born,white,black,asian,hispanic,two_or_more,eth_het,med_house_income,pub_assist,gini,fam_pov_per,unemp_rate,total_house_h,fam_house_per,fem_head_per,same_sex_coup_per,grand_head_per,less_than_hs,hs_grad,some_coll,bach,master,prof,doc,commute_less10,commute1030,commute3060,commute6090,commute_over90,by_auto,by_pub_trans,by_bike,by_walk,total_house_units,vacant_unit_per,renters_per,home_own_per,med_gross_rent,med_home_val,med_yr_built_raw,med_yr_built,med_yr_moved_inraw,med_yr_rent_moved_in,area_acres,town_id,town,fips_stco,county,area_acr_1,m_atown
25017350200,"Census Tract 3502, Middlesex County, Massachusetts",6509,24657.2142745357,0.90767878077374,0.125057612536488,0.393301582424336,0.36856660009218,0.113074204946996,0.302504224919342,0.77600245813489,0.0330311875864188,0.0855738208634199,0.0715931786756798,0.0294976186818252,-26086230,89583,0,0.348,0.0580046403712297,0.0843651626442812,2579,0.501357115160915,0.062039550213261,0.0619047619047619,0.00232648313299729,0.097106619104241,0.208878319460959,0.234244946492271,0.247919143876338,0.176179151803409,0.0146650812524772,0.0210067380103052,0.0403500243072436,0.386485172581429,0.508993680116675,0.0294117647058824,0.0347593582887701,0.631933163146902,0.216987700162451,0.051752146669761,0.0343467161754467,2747,0.0611576265016381,0.558743699108181,0.441256300891819,1771,446300,1939,Prior to 1940,2010,2013,168.8381,274,SOMERVILLE,25017,MIDDLESEX,2643.1411,SOMERVILLE
25017350400,"Census Tract 3504, Middlesex County, Massachusetts",5753,24811.4530256103,0.969530982540226,0.110203372153659,0.543368677211889,0.254823570311142,0.0916043803233096,0.0851729532417869,0.87484790544064,0.0411958977924561,0.0352859377715974,0.0359812271858161,0.0107769859203894,-25471315,104458,0.00530179445350734,0.3522,0.0432900432900433,0.025369978858351,2452,0.376835236541599,0.0526101141924959,0.108433734939759,0,0.0367597004765146,0.0669389607442705,0.0928068981166326,0.391195824824143,0.304742455184933,0.0415248468345813,0.0660313138189244,0.0216836734693878,0.306632653061225,0.611989795918367,0.0479591836734694,0.011734693877551,0.367998051631758,0.471748660496834,0.0776911836337068,0.0372625426205553,2515,0.0250497017892644,0.617047308319739,0.382952691680261,1880,692800,1939,Prior to 1940,2011,2012,148.5881,274,SOMERVILLE,25017,MIDDLESEX,2643.1411,SOMERVILLE
25017351000,"Census Tract 3510, Middlesex County, Massachusetts",7768,30104.3373389415,0.971073331641715,0.0899845520082389,0.564366632337796,0.276647785787848,0.0690010298661174,0.191812564366632,0.791323377960865,0.00347579814624099,0.115859938208033,0.0592173017507724,0.0238156539649846,-38807937,103446,0.00322372662798195,0.3738,0.0818260120585702,0.0293922284955164,3102,0.374274661508704,0.0486782720825274,0.0857843137254902,0.0438426821405545,0.0429191716766867,0.0788243152972612,0.0901803607214429,0.412992651970608,0.243486973947896,0.0506012024048096,0.0809953239812959,0.0203000882612533,0.33909973521624,0.566107678729038,0.0621359223300971,0.0123565754633716,0.305627258647393,0.432283600068835,0.0693512304250559,0.148855618654276,3221,0.0369450481217013,0.658284977433914,0.341715022566086,1895,534600,1939,Prior to 1940,2012,2012,165.1169,274,SOMERVILLE,25017,MIDDLESEX,2643.1411,SOMERVILLE
25017353000,"Census Tract 3530, Middlesex County, Massachusetts",3609,27919.0026314139,0.989525909592062,0.103629814353006,0.483236353560543,0.256026600166251,0.1571072319202,0.313383208645054,0.613743419229704,0.107509005264616,0.164311443613189,0.0964256026600166,0.00831255195344971,-5529521,64861,0.0153148043108338,0.5373,0.0732600732600733,0.0461606746560142,1763,0.309699376063528,0.0589903573454339,0.0753138075313808,0,0.0795610425240055,0.083676268861454,0.0620713305898491,0.394718792866941,0.223593964334705,0.053840877914952,0.102537722908093,0.0340244550770867,0.513556618819777,0.423179160021265,0.0292397660818713,0,0.1921808761187,0.502119642016015,0.0645313235986811,0.116815826660386,2078,0.151588065447546,0.742484401588202,0.257515598411798,1886,640900,1953,1950 to 1959,2011,NA,82.7251,49,CAMBRIDGE,25017,MIDDLESEX,4271.2094,CAMBRIDGE
25017353700,"Census Tract 3537, Middlesex County, Massachusetts",5641,26593.4279957262,1.16296012269939,0.044141109732317003,0.736039709271406,0.128700585002659,0.0911185959936182,0.219110086864031,0.654671157596171,0.0290728594220883,0.18613720971459,0.0987413579152633,0.0280092182237192,-15077893,65000,0.0163612565445026,0.5285,0.0776892430278884,0.0400390625,1528,0.328534031413613,0.0196335078534031,0.194174757281553,0,0.020523138832998,0.0261569416498994,0.0611670020120724,0.333601609657948,0.334808853118712,0.0728370221327968,0.150905432595573,0.277357739753283,0.429367290091524,0.251492240350179,0.0389972144846797,0.00278551532033426,0.21305114638448,0.182716049382716,0.0574955908289242,0.426807760141093,1790,0.146368715083799,0.656413612565445,0.343586387434555,1877,766700,1939,Prior to 1940,2011,NA,135.7493,49,CAMBRIDGE,25017,MIDDLESEX,4271.2094,CAMBRIDGE
25017353900,"Census Tract 3539, Middlesex County, Massachusetts",6171,49453.2352285948,0.921831205232015,0.0442391832766164,0.834062550640091,0.0784313725490196,0.0432668935342732,0.31129476584022,0.547075028358451,0.066763895640901,0.232863393291201,0.110678982336736,0.0298168854318587,-14098577,44202,0.012937595129376,0.5609,0.202898550724638,0.0704687966557181,1314,0.315068493150685,0.0563165905631659,0,0,0.0553231055323106,0.0581125058112506,0.0618317061831706,0.313342631334263,0.274755927475593,0.0590423059042306,0.177591817759182,0.229694965086365,0.530687247335538,0.203969128996692,0.0330760749724366,0.00257258360896729,0.142262317834837,0.193615544760583,0.0610687022900763,0.54510756419153406,1484,0.11455525606469,0.907153729071537,0.0928462709284627,2018,772300,1967,1960 to 1969,NA,2013,79.8566,49,CAMBRIDGE,25017,MIDDLESEX,4271.2094,CAMBRIDGE
25017354000,"Census Tract 3540, Middlesex County, Massachusetts",4276,23631.6692414711,0.921797752808989,0.0575304022450889,0.569925163704397,0.241814780168382,0.130729653882133,0.239242282507016,0.699251637043966,0.0533208606173994,0.164639850327409,0.0582319925163704,0.0215154349859682,-9549700,70972,0,0.5709,0.0567375886524823,0.0211468076453843,1709,0.247513165593915,0.0216500877706261,0.0638297872340425,0.00351082504388531,0.00231928875144956,0.022806339389254,0.064553536915346,0.335137224584461,0.303826826439892,0.107846926942404,0.163509856977194,0.134924500730638,0.533852898197759,0.302971261568436,0.0282513395031661,0,0.286704200952793,0.162841056734517,0.0472065829363361,0.371589432654829,2118,0.193106704438149,0.624926857811586,0.375073142188414,1994,581300,1939,Prior to 1940,2011,2012,115.7959,49,CAMBRIDGE,25017,MIDDLESEX,4271.2094,CAMBRIDGE
25017354600,"Census Tract 3546, Middlesex County, Massachusetts",5585,9696.38204354579,1.14066692219241,0.180304386750224,0.306714413607878,0.374395702775291,0.138585496866607,0.305102954341987,0.588361683079678,0.164726947179946,0.170277529095792,0.0361683079677708,0.0377797672336616,-12589400,86625,0.0194879633167749,0.5025,0.0601819454163751,0.0796652200867948,2617,0.546045089797478,0.0875047764615973,0,0,0.0346487006737247,0.143407122232916,0.0919153031761309,0.263233878729548,0.247834456207892,0.0887872954764196,0.130173243503369,0.0727272727272727,0.383794466403162,0.454545454545455,0.0774703557312253,0.0114624505928854,0.407175200278649,0.33402995471961,0.0327412051549983,0.100661790316963,2833,0.0762442640310625,0.596866641192205,0.403133358807795,1851,632500,1969,1960 to 1969,2011,2013,370.2361,49,CAMBRIDGE,25017,MIDDLESEX,4271.2094,CAMBRIDGE
25017356300,"Census Tract 3563, Middlesex County, Massachusetts",5378,13199.4594758508,1.0271390878251,0.22201561918929,0.197471178876906,0.451283004834511,0.129230197099293,0.235775381182596,0.679434734101897,0.0119003346969134,0.209557456303459,0.0728895500185943,0.0197099293417627,-14779604,87965,0.021654395842356,0.4201,0.00799418604651163,0.0574642748555792,2309,0.595928973581637,0.0909484625378952,0.301369863013699,0.0086617583369424,0.0278481012658228,0.133164556962025,0.153670886075949,0.243544303797468,0.293924050632911,0.0465822784810127,0.10126582278481,0.0503997219325686,0.423705248522767,0.418491484184915,0.10740354535975,0,0.65565273728539,0.191771946873988,0.0605766115970198,0.0204081632653061,2381,0.0302393952120958,0.504547423126895,0.495452576873105,1571,487900,1950,1950 to 1959,2008,2011,268.0503,10,ARLINGTON,25017,MIDDLESEX,3515.212,ARLINGTON
25017363201,"Census Tract 3632.01, Middlesex County, Massachusetts",3378,1290.99344883928,0.934707903780069,0.261397276494967,0.109236234458259,0.490822972172883,0.13854351687389,0.222616933096507,0.787744227353464,0,0.192717584369449,0.019538188277087,0,-7509077,153446,0.0481927710843374,0.3626,0.0209481808158765,0.0598290598290598,1162,0.780550774526678,0.0757314974182444,0.217391304347826,0,0.0514184397163121,0.0656028368794326,0.122783687943262,0.296985815602837,0.340868794326241,0.036790780141844,0.0855496453900709,0.074585635359116,0.273480662983425,0.43024861878453,0.168508287292818,0.0531767955801105,0.783221065523576,0.0906307409675444,0,0.0067360685854256,1215,0.0436213991769547,0.154905335628227,0.845094664371773,1039,556600,1964,1960 to 1969,2001,2005,1689.22,2,ACTON,25017,MIDDLESEX,12988.6974,ACTON
25017364102,"Census Tract 3641.02, Middlesex County, Massachusetts",5035,1543.90071224262,0.960669781931464,0.242303872889772,0.20635551142006,0.448659384309831,0.102681231380338,0.0977159880834161,0.90883813306852,0.0552135054617676,0.015888778550149,0.0117179741807349,0.0083416087388282,-21026940,93750,0,0.3994,0.0722610722610723,0.0428717250765566,1948,0.660677618069815,0.0554414784394251,0.0780141843971631,0.0066735112936345,0.0289855072463768,0.221293199554069,0.214325529542921,0.304347826086957,0.21098104793757,0.00780379041248606,0.012263099219621,0.150615496017379,0.362780593772629,0.377262853005069,0.0944967414916727,0.0148443157132513,0.90179211469534,0.0587813620071685,0,0.0293906810035842,2103,0.0737042320494532,0.27258726899384,0.72741273100616,1269,306900,1952,1950 to 1959,2004,2010,2142.0137,174,MAYNARD,25017,MIDDLESEX,3436.8544,MAYNARD
25017365201,"Census Tract 3652.01, Middlesex County, Massachusetts",5950,1026.75718360248,1.00809989875127,0.278319327731092,0.0910924369747899,0.463193277310924,0.167394957983193,0.10672268907563,0.862521008403361,0,0.110924369747899,0.00941176470588235,0.0154621848739496,-26776159,178036,0.00609446419502285,0.4505,0.0289184499710816,0.0465625,1969,0.878110716099543,0.0543423057389538,0,0,0.0129935032483758,0.0684657671164418,0.095952023988006,0.359070464767616,0.292603698150925,0.101449275362319,0.0694652673663168,0.0820646119569254,0.304493130337913,0.484961010025993,0.10471593018938,0.0237653174897883,0.845974717232202,0.0379241516966068,0.00665335994677312,0,2038,0.0338567222767419,0.0655154900964957,0.934484509903504,944,626100,1966,1960 to 1969,2003,2009,3744.1873,288,SUDBURY,25017,MIDDLESEX,15840.3879,SUDBURY
25017366100,"Census Tract 3661, Middlesex County, Massachusetts",4819,2094.98281793863,0.987216494845361,0.256069724009131,0.132600124507159,0.449263332641627,0.162066818842083,0.198173894998962,0.826312512969496,0.00373521477484955,0.133222660302967,0.0257314795600747,0.00477277443452999,-16284187,131375,0.00614868641699273,0.4572,0.0170316301703163,0.00928792569659443,1789,0.68921185019564,0.0212409167132476,0,0,0.0254367146797426,0.0842782715292675,0.128409439166411,0.340790683420165,0.280416794361017,0.0496475635917867,0.0910205332516089,0.0697158081705151,0.335257548845471,0.47113676731794,0.0932504440497336,0.030639431616341,0.862096452770028,0.0263053009166999,0,0.00159426066161817,1904,0.0603991596638655,0.182224706539966,0.817775293460034,708,577000,1957,1950 to 1959,2003,2010,1687.9208,315,WAYLAND,25017,MIDDLESEX,10140.0461,WAYLAND
25017368500,"Census Tract 3685, Middlesex County, Massachusetts",3146,17485.2039261634,1.02055234425177,0.152256834075016,0.405594405594406,0.347425301970756,0.094723458359822,0.358232676414495,0.464717101080737,0.0448188175460903,0.112841703750795,0.349014621741894,0.0225683407501589,-3488953,57629,0.0212060967528164,0.4572,0.0562248995983936,0.0300196850393701,1509,0.330019880715706,0.0569913850231942,0,0,0.194362641985696,0.183845183003786,0.16827934371056,0.271771140092554,0.151451409339504,0.00757257046697518,0.0227177114009255,0.151720248166949,0.529610829103215,0.280315848843768,0.0332769317540891,0.0050761421319797,0.784607161945484,0.0491715660074826,0.0149652592196686,0.0988776055585249,1729,0.127241179872759,0.808482438701127,0.191517561298873,1363,365300,1955,1950 to 1959,2011,2012,124.4853,308,WALTHAM,25017,MIDDLESEX,8801.354,WALTHAM
25017368800,"Census Tract 3688, Middlesex County, Massachusetts",4712,7237.69602706231,1.10922112802149,0.152376910016978,0.286926994906621,0.393675721561969,0.167020373514431,0.339770797962649,0.579159592529711,0.0541171477079796,0.0604838709677419,0.266765704584041,0.0367147707979626,-9173739,62004,0.0197668525088697,0.4093,0.0933589990375361,0.0453267744202389,1973,0.526609224531171,0.0765331981753675,0.134615384615385,0,0.164877511698321,0.28654004954583,0.203137902559868,0.175061932287366,0.139278832920451,0.0220203688411781,0.00908340214698596,0.099073701167942,0.534836890857833,0.294804671768023,0.0491341119613371,0.0221506242448651,0.755295007564297,0.108547655068079,0.00794251134644478,0.0563540090771558,2233,0.116435288849082,0.565636087176888,0.434363912823112,1255,496100,1945,1940 to 1949,2009,2012,425.2229,308,WALTHAM,25017,MIDDLESEX,8801.354,WALTHAM
25017368902,"Census Tract 3689.02, Middlesex County, Massachusetts",4564,9010.9481316825,1.05123595505618,0.176599474145486,0.412138475021911,0.318141980718668,0.0931200701139351,0.340052585451358,0.563102541630149,0.148553900087642,0.160604732690622,0.102979842243646,0.00920245398773006,-7822772,71625,0.0357624831309042,0.42,0.102781136638452,0.0432029795158287,1482,0.558029689608637,0.134952766531714,0,0,0.0678028899592442,0.224527602815858,0.175250092626899,0.248610596517229,0.249722119303446,0.0155613190070396,0.0185253797702853,0.0971867007672634,0.482523444160273,0.366581415174766,0.0468883205456095,0.00682011935208866,0.716605765326837,0.103126268777913,0.00771416971173366,0.110028420625254,1657,0.105612552806276,0.716599190283401,0.283400809716599,1673,438300,1959,1950 to 1959,2011,2012,331.5477,308,WALTHAM,25017,MIDDLESEX,8801.354,WALTHAM
25017373200,"Census Tract 3732, Middlesex County, Massachusetts",4607,9340.42389970191,1.14878731343284,0.161276318645539,0.276535706533536,0.411981766876492,0.150206207944432,0.298458866941611,0.722813110484046,0.0316909051443456,0.128934230518776,0.0757542869546343,0.0162795745604515,-11584852,80213,0.0315623356128353,0.4391,0.00680851063829787,0.0358851674641148,1901,0.618095739084692,0.166228300894266,0.09375,0,0.0870488322717622,0.201698513800425,0.196845617227783,0.253260539884744,0.171974522292994,0.0376099484379739,0.0515620260843191,0.126139817629179,0.473024316109422,0.35790273556231,0.0398936170212766,0.00303951367781155,0.794983642311887,0.101054162122864,0.014903671392221,0.0428934932751727,2059,0.0767362797474502,0.550762756443977,0.449237243556023,1575,628000,1939,Prior to 1940,2006,2011,323.5701,207,NEWTON,25017,MIDDLESEX,11624.4058,NEWTON
25017374300,"Census Tract 3743, Middlesex County, Massachusetts",3556,3640.46727427817,1.07710280373832,0.243250843644544,0.113329583802025,0.434758155230596,0.208661417322835,0.108548931383577,0.807649043869516,0.0182789651293588,0.0852080989876265,0.0483689538807649,0.0404949381327334,-8374001,204250,0.0116369278510473,0.4263,0,0.0444330949948928,1289,0.837083010085337,0.0372381691233514,0.310344827586207,0,0.00877542879936179,0.0323095333067411,0.0438771439968089,0.309134423613881,0.258476266453929,0.182289589150379,0.165137614678899,0.0816203143893591,0.360943168077388,0.494558645707376,0.0628778718258767,0,0.703901656867985,0.129342597541422,0.00320684126135756,0.0438268305718867,1307,0.0137719969395562,0.141970519782777,0.858029480217223,2260,1110900,1939,Prior to 1940,2000,2012,642.3228,207,NEWTON,25017,MIDDLESEX,11624.4058,NEWTON
25017387201,"Census Tract 3872.01, Middlesex County, Massachusetts",6126,1219.71083033268,1.1001028453891,0.260692131896833,0.150832517140059,0.444335618674502,0.144139732288606,0.114593535749265,0.874632713026445,0.0122428991185113,0.0628468821416912,0.0342801175318315,0.0159973881815214,-28906113,113827,0.022674687644609,0.406,0.00969766115231033,0.0701219512195122,2161,0.811198519204072,0.0925497454881999,0,0.016196205460435,0.0350620891161432,0.122473825176528,0.252008765522279,0.328463598733869,0.212320428536645,0.0243486729973216,0.0253226199172145,0.127629733520337,0.313113604488079,0.363604488078541,0.134642356241234,0.0610098176718093,0.865986170563056,0.0628910108659862,0,0.0102074415541653,2206,0.0203989120580236,0.192966219342897,0.807033780657103,1105,394800,1961,1960 to 1969,2000,2007,3243.7666,136,HOLLISTON,25017,MIDDLESEX,12196.2564,HOLLISTON
25017388100,"Census Tract 3881, Middlesex County, Massachusetts",5546,539.247842935798,0.961103253182461,0.207176343310494,0.220699603317706,0.447710061305445,0.124413992066354,0.201226108907321,0.736206274792643,0.00883519653804544,0.20158672917418,0.0290299314821493,0.0243418680129823,-17949134,101077,0.00480769230769231,0.4416,0.0482573726541555,0.0640526788386711,2288,0.652097902097902,0.0541958041958042,0,0.00524475524475524,0.0299277605779154,0.0828173374613003,0.169246646026832,0.295923632610939,0.305985552115583,0.0312177502579979,0.0848813209494324,0.109229173867957,0.313861043899067,0.377462841341168,0.127894918769443,0.0715520221223643,0.834785414649887,0.0593739916101968,0,0.0242013552758954,2351,0.0267971076137814,0.263548951048951,0.736451048951049,1010,506700,1978,1970 to 1979,2005,2012,6660.7323,37,BOXBOROUGH,25017,MIDDLESEX,6660.7322,BOXBOROUGH
25017362100,"Census Tract 3621, Middlesex County, Massachusetts",5160,337.821228001043,1.00622083981337,0.231976744186047,0.111627906976744,0.469767441860465,0.186627906976744,0.15562015503876,0.84031007751938,0,0.112984496124031,0.0226744186046512,0.0226744186046512,-19154473,170703,0.00733220530174845,0.479,0.00610169491525424,0.0452436194895592,1773,0.831923293852228,0.0411731528482797,0.377358490566038,0,0.023783185840708,0.0517146017699115,0.0771570796460177,0.354258849557522,0.278761061946903,0.102599557522124,0.111725663716814,0.0285855101034993,0.392804337111878,0.370625924100542,0.156234598324298,0.0517496303597831,0.786246893123447,0.0265120132560066,0.0190555095277548,0.00869925434962717,1826,0.0290251916757941,0.0524534686971235,0.947546531302876,1328,793300,1976,1970 to 1979,1998,2011,9927.8022,51,CARLISLE,25017,MIDDLESEX,9927.8017,CARLISLE
25017359300,"Census Tract 3593, Middlesex County, Massachusetts",7370,929.40861074196,1.09434498437056,0.251696065128901,0.162686567164179,0.427679782903663,0.157937584803256,0.140569877883311,0.780054274084125,0.0290366350067843,0.148303934871099,0.0293080054274084,0.0119402985074627,-34338101,127348,0.00794852384557154,0.3848,0.0135205408216329,0.0556390977443609,2642,0.727857683573051,0.0651021953065859,0.0684931506849315,0.00643451930355791,0.0132280355380059,0.106021717670286,0.217374136229023,0.281539980256663,0.267324777887463,0.0554787759131293,0.0590325765054294,0.137978900610772,0.390893947806774,0.396724042198778,0.0527484730705164,0.0216546363131594,0.890703186726363,0.0229128259151962,0.0165920463523835,0.0184356070582038,2748,0.0385735080058224,0.18773656320969,0.81226343679031,1832,609800,1964,1960 to 1969,2005,2012,5145.0898,23,BEDFORD,25017,MIDDLESEX,8854.8685,BEDFORD
25017361100,"Census Tract 3611, Middlesex County, Massachusetts",5617,763.517840842337,1.26857835218094,0.231440270607086,0.0599964393804522,0.438668328289122,0.26989496172334,0.0573259747196012,0.905643581983265,0.0117500445077443,0.0238561509702688,0.0398789389353748,0.018871283603347,-25950056,139224,0,0.5028,0.0226515656229181,0.0438985098670963,2215,0.67765237020316,0.0347629796839729,0,0.00767494356659142,0.025012025012025,0.0988455988455988,0.12000962000962,0.335016835016835,0.292929292929293,0.0517075517075517,0.0764790764790765,0.0957932083122149,0.324885960466295,0.414597060314242,0.156614292954891,0.00810947795235682,0.71218487394958,0.0794117647058823,0.00840336134453781,0.0222689075630252,2533,0.125542834583498,0.168848758465011,0.831151241534989,1888,743700,1966,1960 to 1969,2003,2010,4986.0318,67,CONCORD,25017,MIDDLESEX,16538.6932,CONCORD
25017361300,"Census Tract 3613, Middlesex County, Massachusetts",6184,462.098913984345,0.964421855146125,0.27490297542044,0.064359637774903,0.480918499353169,0.179818887451488,0.123059508408797,0.828589909443726,0.013745148771022,0.109799482535576,0.023124191461837,0.0247412677878396,-26744090,156425,0.00592795257637939,0.4441,0.0406178489702517,0.00668449197860963,2193,0.797081623347013,0.0647514819881441,0.072463768115942,0.00911992704058368,0.0175722543352601,0.0899421965317919,0.0834682080924855,0.303815028901734,0.319075144508671,0.0876300578034682,0.0984971098265896,0.11255230125523,0.385355648535565,0.396652719665272,0.0866108786610879,0.0188284518828452,0.703349282296651,0.0539986329460014,0.0126452494873548,0.0369104579630895,2381,0.0789584208315834,0.17875056999544,0.82124943000456,2182,932800,1959,1950 to 1959,2003,2011,9008.5958,67,CONCORD,25017,MIDDLESEX,16538.6932,CONCORD
25017363202,"Census Tract 3632.02, Middlesex County, Massachusetts",3700,1554.37321761257,1.11549456832476,0.262702702702703,0.142162162162162,0.454324324324324,0.140810810810811,0.183243243243243,0.770540540540541,0.0113513513513514,0.187297297297297,0.00864864864864865,0.0221621621621622,-8611237,133688,0.021849963583394,0.3797,0.0102611940298507,0.0256645279560037,1373,0.780772032046613,0.0568099053168245,0,0.00145666423889294,0.00993640699523052,0.0651828298887122,0.166136724960254,0.363672496025437,0.313195548489666,0.0111287758346582,0.0707472178060413,0.0972438897555902,0.339053562142486,0.400416016640666,0.104524180967239,0.0587623504940198,0.812323612417686,0.0780809031044215,0,0.0141110065851364,1373,0,0.193008011653314,0.806991988346686,1403,516900,1964,1960 to 1969,2003,2012,1534.1889,2,ACTON,25017,MIDDLESEX,12988.6974,ACTON
25017364101,"Census Tract 3641.01, Middlesex County, Massachusetts",5525,2838.61769796977,1.00836059614686,0.18027149321267,0.173574660633484,0.442714932126697,0.203438914027149,0.103529411764706,0.86606334841629,0.0282352941176471,0.041447963800905,0.0430769230769231,0.00941176470588235,-23029645,96774,0.027085124677558,0.4801,0.0582590815627142,0.0122680088078012,2326,0.62725709372313,0.0760963026655202,0.0871794871794872,0,0.0468639053254438,0.233609467455621,0.255384615384615,0.200710059171598,0.200710059171598,0.0194082840236686,0.0433136094674556,0.0857046070460705,0.357046070460705,0.434281842818428,0.0999322493224932,0.0230352303523035,0.937417654808959,0.0286561264822134,0.00625823451910408,0,2428,0.0420098846787479,0.274720550300946,0.725279449699054,951,349200,1967,1960 to 1969,2006,2012,1294.8418,174,MAYNARD,25017,MIDDLESEX,3436.8544,MAYNARD
25017368102,"Census Tract 3681.02, Middlesex County, Massachusetts",3751,2919.08719802075,1.02428494333513,0.155425219941349,0.224740069314849,0.447880565182618,0.171954145561184,0.276726206344975,0.697147427352706,0.114102905891762,0.127699280191949,0.0469208211143695,0.0141295654492135,-7281825,123750,0,0.3607,0.0164948453608247,0.0385412349772068,1380,0.702898550724638,0.0442028985507246,0.0975609756097561,0.0108695652173913,0.0456905503634476,0.262374524056767,0.234683281412253,0.209068881966078,0.168916580131533,0.0321910695742471,0.0470751124956732,0.0471227911191663,0.585410058903489,0.329859537834164,0.0289986406887177,0.00860897145446307,0.896969696969697,0.029004329004329,0.0212121212121212,0.00476190476190476,1522,0.0932982917214192,0.0985507246376812,0.901449275362319,1721,440500,1965,1960 to 1969,2004,2012,1222.411,308,WALTHAM,25017,MIDDLESEX,8801.354,WALTHAM
25017373500,"Census Tract 3735, Middlesex County, Massachusetts",6132,4694.85155767554,1.08855585831063,0.241030658838878,0.238910632746249,0.345401174168297,0.174657534246575,0.197488584474886,0.771200260926288,0.0185909980430528,0.118069145466406,0.0737116764514025,0.0167971298108284,-23104916,172284,0.00689655172413793,0.5199,0.0150891632373114,0.0607675906183369,1885,0.773474801061008,0.0976127320954907,0.304347826086957,0,0.004,0.0514285714285714,0.0748571428571429,0.250571428571429,0.274571428571429,0.198571428571429,0.146,0.0983821600349803,0.476606908613905,0.358548316571928,0.0415391342369917,0.024923480542195,0.702177293934681,0.0769828926905132,0.00622083981337481,0.0902021772939347,2001,0.0579710144927536,0.185145888594164,0.814854111405836,2285,1084600,1939,Prior to 1940,2003,2012,838.5097,207,NEWTON,25017,MIDDLESEX,11624.4058,NEWTON
25017373800,"Census Tract 3738, Middlesex County, Massachusetts",6152,6231.66912277738,1.13240901213172,0.226267880364109,0.162711313394018,0.413036410923277,0.197984395318596,0.321196358907672,0.704323797139142,0.0120286085825748,0.199934980494148,0.0403120936280884,0.0393368010403121,-20354768,137400,0.00715488215488216,0.4776,0.0596026490066225,0.0401812688821752,2376,0.699074074074074,0.0761784511784512,0,0,0.00296262534184139,0.0241567912488605,0.0872835004557885,0.311531449407475,0.252962625341841,0.144029170464904,0.177073837739289,0.0762173606210304,0.270642201834862,0.543754410726888,0.0793930839802399,0.0299929428369795,0.695638432364096,0.156131479140329,0.011378002528445,0.0287610619469027,2575,0.0772815533980583,0.291666666666667,0.708333333333333,1703,903500,1943,1940 to 1949,2008,2011,660.3189,207,NEWTON,25017,MIDDLESEX,11624.4058,NEWTON
25017374500,"Census Tract 3745, Middlesex County, Massachusetts",4584,6495.36176889595,1.04460303300624,0.25174520069808,0.128272251308901,0.444589877835951,0.175392670157068,0.192190226876091,0.756762652705061,0.0298865619546248,0.138743455497382,0.0399214659685864,0.0283595113438045,-12490714,117986,0.0125223613595707,0.4581,0.0158450704225352,0.0301230377598642,1677,0.677400119260584,0.0727489564698867,0,0.00834824090638044,0.0225866336633663,0.16769801980197999,0.17759900990099,0.263613861386139,0.205754950495049,0.0776608910891089,0.0850866336633663,0.0926016658500735,0.403233708966193,0.467417932386085,0.0367466927976482,0,0.755203619909502,0.0873303167420814,0.0212669683257919,0.0493212669683258,1715,0.0221574344023324,0.290995825879547,0.709004174120453,1601,696900,1939,Prior to 1940,2005,2012,453.0852,207,NEWTON,25017,MIDDLESEX,11624.4058,NEWTON
25017373600,"Census Tract 3736, Middlesex County, Massachusetts",6387,5499.30586860172,1.15995941832939,0.112728980742132,0.619069985908877,0.178174416784093,0.0900266165648975,0.144512290590261,0.733677782996712,0.0438390480663848,0.116486613433537,0.0754657898857053,0.0284953812431501,-22822855,196439,0.028169014084507,0.4904,0.0410764872521246,0.0367004543865781,994,0.710261569416499,0.0814889336016097,0,0,0.0166421928536466,0.0582476749877631,0.069995105237396,0.263827704356339,0.311796377875673,0.154185022026432,0.125305922662751,0.183466891606917,0.522564318852805,0.237452551665964,0.0463939266132434,0.0101223112610713,0.430670685757347,0.108138658628485,0.0101733232856066,0.3293142426526,1028,0.0330739299610895,0.276659959758551,0.723340040241449,1522,1406700,1939,Prior to 1940,2004,2011,766.2316,207,NEWTON,25017,MIDDLESEX,11624.4058,NEWTON
25017374000,"Census Tract 3740, Middlesex County, Massachusetts",5373,2806.90257357947,1.23595505617978,0.203238414293691,0.260562069607296,0.358831193002047,0.177368323096966,0.278615298715801,0.670575097710776,0.059929276009678,0.190954773869347,0.0576958868416155,0.015819839940443,-14234068,126923,0.0196531791907514,0.498,0.0441518202943455,0.0580736543909348,1730,0.746242774566474,0.155491329479769,0.109375,0.0046242774566474,0.0204460966542751,0.0817843866171004,0.122366790582404,0.354399008674102,0.22366790582404,0.0876703841387856,0.109665427509294,0.0981848184818482,0.353960396039604,0.443894389438944,0.0837458745874587,0.0202145214521452,0.733874082657397,0.111239860950174,0.0177674777906528,0.0702974121282348,1755,0.0142450142450142,0.11329479768786101,0.886705202312139,NA,747100,1955,1950 to 1959,2002,2012,1254.0871,207,NEWTON,25017,MIDDLESEX,11624.4058,NEWTON
